,bedrooms,bathrooms,floors,waterfront,view,condition,grade,zipcode,lat,long,sqft_living15,sqft_lot15,price,renovated,basement,decade
11760,3,1.75,1.0,0,0,4,7,98116,47.5696,-122.386,1780,5175,615000,False,True,<40s
11761,2,1.0,1.0,0,0,4,6,98115,47.6981,-122.286,1680,7439,625500,True,True,50s
11762,3,1.5,1.0,0,0,3,7,98001,47.3182,-122.271,1510,15000,232000,True,False,60s
11763,3,1.5,1.0,0,0,4,6,98055,47.4499,-122.189,2350,3370,168000,True,False,60s
11764,3,1.5,1.0,0,0,4,6,98055,47.4499,-122.189,2350,3370,238000,True,False,60s
11765,3,2.5,2.0,0,0,3,8,98092,47.2625,-122.221,1720,7171,260000,True,False,90s
11766,3,1.75,1.0,0,0,3,7,98027,47.5294,-122.033,1250,6000,460000,True,False,50s
11767,3,2.5,1.0,0,1,3,8,98155,47.748,-122.288,2670,9942,900000,True,True,50s
11768,3,1.0,1.0,0,0,3,6,98155,47.7562,-122.318,1060,7609,289950,True,False,40s
11769,3,1.75,1.0,0,0,4,7,98038,47.3482,-122.037,1520,6573,265000,True,False,90s
11770,4,2.25,1.0,0,0,5,8,98072,47.7415,-122.096,1270,12800,465000,True,True,70s
11771,3,1.5,1.0,0,0,3,7,98034,47.7126,-122.211,1380,7201,370000,True,False,70s
11772,2,1.5,1.0,0,0,4,7,98146,47.4864,-122.348,1670,9807,240000,False,False,40s
11773,4,2.0,1.0,0,0,5,5,98056,47.5072,-122.181,1500,11089,232000,True,False,40s
11774,3,1.0,1.0,0,0,3,7,98126,47.5256,-122.375,1300,7560,237502,True,False,50s
11775,4,3.5,2.0,0,0,3,10,98199,47.6427,-122.397,1290,5500,1280000,True,True,00s
11776,4,2.25,1.0,0,0,4,8,98005,47.588,-122.168,2190,11396,957000,True,True,60s
11777,3,1.5,1.0,0,0,5,6,98042,47.3684,-122.08,980,5070,218000,True,False,60s
11778,3,1.5,1.0,0,0,3,7,98042,47.3632,-122.11,1260,9000,205000,True,False,60s
11779,3,3.25,2.0,0,0,3,8,98126,47.5481,-122.374,1560,1701,350000,True,True,00s
11780,4,2.5,2.0,0,0,3,7,98198,47.3527,-122.315,2030,6615,256000,True,False,00s
11781,3,1.0,1.0,0,0,3,7,98125,47.7289,-122.291,1310,7350,275000,True,True,50s
11782,4,2.5,2.0,0,0,3,9,98031,47.3893,-122.216,2540,9793,372000,True,False,80s
11783,3,3.25,1.5,0,1,4,9,98027,47.5314,-122.054,2140,10270,688888,True,True,70s
11784,2,1.0,2.0,0,0,2,7,98053,47.6337,-121.961,2150,24792,170000,True,False,70s
11785,5,2.25,1.0,0,0,3,7,98007,47.6071,-122.137,1680,8700,530000,True,True,60s
11786,4,3.25,2.0,0,0,3,11,98029,47.5429,-121.995,3580,6478,905000,True,False,00s
11787,4,2.5,1.0,0,0,5,7,98118,47.5303,-122.28,1870,5365,365000,True,True,70s
11788,4,2.5,1.0,0,0,4,7,98031,47.4061,-122.188,1730,9120,312000,True,True,80s
11789,2,1.75,1.0,0,0,3,7,98126,47.5242,-122.371,1250,7680,400000,False,False,<40s
11790,2,2.0,1.0,0,0,4,6,98133,47.7024,-122.346,1160,3844,278750,True,False,<40s
11791,3,2.0,1.0,0,0,4,8,98006,47.5718,-122.127,2690,12650,510000,True,False,60s
11792,2,2.25,3.0,0,0,3,8,98117,47.6904,-122.395,1320,1389,527700,True,False,00s
11793,4,2.75,1.5,0,0,4,9,98109,47.6419,-122.351,2280,4000,740000,True,True,<40s
11794,4,2.5,2.0,0,0,3,9,98059,47.4836,-122.136,2840,12560,512000,True,False,90s
11795,5,2.5,2.0,0,0,3,8,98030,47.3747,-122.185,1960,7200,362000,True,False,00s
11796,3,1.0,1.0,0,0,4,5,98168,47.4842,-122.33,1320,6600,225000,True,False,<40s
11797,3,2.25,2.0,0,0,3,7,98029,47.5672,-122.018,1610,4322,491500,True,False,80s
11798,4,1.75,1.0,0,0,3,8,98133,47.7453,-122.351,2000,8006,429950,True,True,50s
11799,3,1.0,1.0,0,0,4,7,98006,47.5765,-122.155,1280,8880,375000,True,False,50s
11800,2,1.0,1.0,0,0,4,6,98106,47.5331,-122.352,1430,4000,199400,True,False,<40s
11801,4,2.5,2.0,0,2,3,9,98042,47.3831,-122.147,2650,9454,364900,True,False,90s
11802,3,1.5,1.0,0,0,3,7,98126,47.5255,-122.374,980,7560,324950,True,False,40s
11803,5,2.0,1.0,0,0,4,6,98144,47.5858,-122.308,1940,6000,467000,True,True,<40s
11804,3,1.0,1.0,0,0,4,7,98125,47.7134,-122.288,1190,6075,380000,True,False,50s
11805,3,2.25,1.0,0,0,3,7,98055,47.4437,-122.194,1910,10568,250000,True,False,60s
11806,4,1.0,1.5,0,0,3,7,98103,47.6663,-122.332,1710,4021,700000,True,False,<40s
11807,3,1.0,1.0,0,0,5,6,98092,47.3174,-122.127,1300,10360,206990,True,False,70s
11808,3,1.75,1.0,0,0,5,7,98107,47.6662,-122.364,1640,5000,670000,True,True,<40s
11809,2,1.0,1.0,0,0,3,6,98052,47.6978,-122.164,1380,12196,315000,True,False,50s
11810,3,2.5,2.0,0,0,3,8,98092,47.265,-122.22,2190,7506,319950,True,False,80s
11811,3,1.5,1.0,0,0,4,7,98177,47.7741,-122.38,1630,8270,419000,True,False,50s
11812,3,2.0,1.0,0,0,3,8,98092,47.2623,-122.217,2220,11406,205000,True,False,80s
11813,4,2.5,2.0,0,0,3,7,98038,47.3495,-122.04,1980,4878,335000,False,False,00s
11814,3,1.75,1.0,0,0,3,7,98103,47.694,-122.348,1550,5100,397000,True,False,50s
11815,2,1.0,1.0,0,0,3,7,98122,47.6175,-122.301,1630,2383,370000,True,False,<40s
11816,4,2.25,1.0,0,0,4,7,98059,47.5126,-122.149,1990,9648,330000,True,True,60s
11817,4,3.5,1.0,0,4,3,12,98006,47.5511,-122.114,4290,13822,1790000,True,True,90s
11818,3,2.0,1.0,0,0,3,7,98155,47.774,-122.283,1940,11250,399000,False,True,70s
11819,4,1.75,2.0,0,4,3,8,98092,47.2585,-122.061,2190,218610,400000,True,False,70s
11820,3,2.0,1.0,0,0,3,7,98038,47.3523,-122.059,1570,7000,249900,True,False,90s
11821,3,1.5,1.0,0,0,3,7,98117,47.6821,-122.392,1570,3880,717000,True,True,50s
11822,4,2.5,2.0,0,0,3,8,98031,47.4016,-122.166,2280,7959,319000,True,False,90s
11823,4,3.0,2.0,0,0,3,8,98115,47.6807,-122.291,1320,3800,635000,True,False,70s
11824,3,1.0,1.0,0,0,4,7,98155,47.7372,-122.294,1320,7573,355000,True,False,70s
11825,5,3.25,2.0,0,0,3,12,98006,47.5461,-122.122,4410,33210,1600000,True,False,80s
11826,4,1.75,1.0,0,0,3,7,98033,47.6941,-122.173,2240,7308,585000,True,True,50s
11827,3,2.0,1.0,0,0,4,7,98168,47.5141,-122.316,1380,7800,320000,True,True,50s
11828,3,1.75,2.0,0,0,4,7,98059,47.4744,-122.154,1800,10200,305495,True,False,60s
11829,4,2.0,1.0,0,1,4,7,98198,47.3965,-122.321,2440,10664,240000,True,True,50s
11830,5,2.5,1.0,0,0,4,7,98198,47.3904,-122.299,1740,8750,199950,False,False,50s
11831,4,3.25,2.0,0,0,3,10,98004,47.5837,-122.194,2440,9195,1620000,True,False,00s
11832,3,3.5,2.0,1,4,4,9,98166,47.4536,-122.376,2300,12200,770000,True,True,<40s
11833,4,2.25,2.0,0,0,3,8,98092,47.3258,-122.186,1678,3590,255000,True,False,00s
11834,4,2.25,1.0,0,0,4,8,98058,47.4501,-122.128,1930,8400,289000,False,False,70s
11835,4,3.0,2.0,0,0,3,8,98056,47.5161,-122.191,1960,7225,494500,True,True,00s
11836,3,2.25,1.0,0,0,4,8,98052,47.6366,-122.099,1960,9712,746000,True,True,70s
11837,4,3.0,2.0,0,0,4,8,98059,47.4745,-122.141,2180,11440,385000,True,False,70s
11838,4,2.5,2.0,0,0,4,8,98052,47.6915,-122.099,2110,9540,688100,True,False,80s
11839,4,2.5,1.5,0,0,4,8,98103,47.6605,-122.335,1750,3150,870300,True,True,<40s
11840,3,1.0,1.5,0,0,3,7,98155,47.7416,-122.327,1180,7200,310000,False,False,50s
11841,3,2.5,2.0,0,0,3,8,98133,47.7733,-122.351,1770,7840,500000,True,False,90s
11842,3,2.25,1.0,0,0,4,7,98042,47.3925,-122.161,1960,7272,255000,True,True,70s
11843,3,2.75,1.0,0,0,5,9,98112,47.6324,-122.289,3480,7370,1480000,True,True,40s
11844,3,1.0,1.0,0,0,3,6,98148,47.4388,-122.328,1590,9147,154500,True,False,50s
11845,3,2.25,1.0,0,0,3,7,98034,47.7241,-122.168,1850,7384,425000,True,True,70s
11846,4,2.5,2.0,0,0,4,10,98029,47.561,-122.019,2490,8580,700000,True,False,80s
11847,2,1.0,1.0,0,0,5,6,98109,47.6436,-122.352,1590,4311,410500,True,True,<40s
11848,3,2.0,1.0,0,0,4,7,98034,47.7244,-122.179,1620,8000,432000,True,True,60s
11849,3,1.5,1.5,0,0,3,8,98144,47.5745,-122.291,1420,4080,530000,True,False,<40s
11850,3,2.0,1.0,0,0,5,7,98034,47.7294,-122.186,1970,8625,465000,True,False,60s
11851,3,2.5,2.0,0,0,3,8,98029,47.5752,-122.009,1800,4928,498688,True,False,80s
11852,3,1.0,1.0,0,0,4,9,98166,47.4527,-122.372,1880,11250,573500,True,True,50s
11853,4,2.75,2.0,0,0,4,8,98023,47.289,-122.344,2490,13140,349900,True,False,90s
11854,3,1.0,1.0,0,0,3,7,98056,47.4965,-122.176,1460,12507,220000,True,False,50s
11855,2,1.0,1.0,0,0,4,6,98106,47.52,-122.354,1000,4440,260000,True,False,<40s
11856,2,1.0,1.0,0,0,3,6,98118,47.5554,-122.267,1210,4000,290000,True,False,<40s
11857,4,1.5,1.5,0,0,4,8,98144,47.584,-122.294,2250,4000,615000,True,True,<40s
11858,4,3.5,2.0,0,0,3,10,98034,47.7196,-122.223,3080,7200,730000,True,True,00s
11859,4,3.25,2.0,0,3,3,12,98045,47.4548,-121.764,5610,169549,1950000,True,False,00s
11860,3,2.25,2.0,0,0,3,7,98038,47.3879,-122.032,1870,8555,332500,True,False,90s
11861,5,3.5,2.0,0,0,3,9,98011,47.741,-122.208,2750,9622,650000,True,True,80s
11862,4,2.5,3.0,0,0,4,8,98115,47.6838,-122.327,2020,6760,1400000,True,True,00s
11863,4,1.75,1.5,0,0,4,7,98011,47.7649,-122.205,1440,9405,465000,True,True,<40s
11864,4,3.25,2.0,0,0,3,10,98029,47.5775,-122.019,3680,10667,690000,True,True,80s
11865,3,1.75,1.0,0,0,5,7,98058,47.4492,-122.157,1640,7210,289900,True,False,60s
11866,3,3.5,2.0,0,0,3,9,98112,47.6385,-122.281,1880,4000,1620000,True,True,00s
11867,3,2.5,2.0,0,0,3,7,98148,47.432,-122.329,1780,4343,339950,True,False,90s
11868,4,2.75,1.5,0,0,4,8,98023,47.3183,-122.382,2090,8000,367999,True,False,70s
11869,4,2.5,2.0,0,0,3,7,98038,47.3828,-122.026,2010,7438,380000,True,False,90s
11870,3,1.75,1.0,0,0,4,7,98166,47.451,-122.365,1950,14400,440000,True,False,50s
11871,5,4.0,2.0,0,0,3,10,98005,47.6426,-122.158,3850,35325,975000,True,False,70s
11872,3,1.5,1.0,0,0,3,7,98028,47.741,-122.234,1540,15000,309500,True,False,60s
11873,3,1.0,1.0,0,0,5,6,98155,47.7359,-122.306,1180,8203,350000,True,False,40s
11874,2,2.0,2.0,0,0,3,6,98038,47.3487,-122.021,1310,3003,215000,True,False,00s
11875,2,1.0,1.0,0,0,3,6,98118,47.5253,-122.266,1460,5800,254000,True,False,40s
11876,3,1.75,1.5,0,3,3,7,98115,47.6851,-122.322,1800,4275,567000,True,False,<40s
11877,2,1.0,2.0,0,0,4,7,98102,47.6412,-122.329,1370,1173,402000,True,False,40s
11878,4,1.0,1.0,0,0,2,5,98045,47.4742,-121.769,1740,84506,365000,True,False,40s
11879,4,2.5,2.0,0,0,3,9,98155,47.7538,-122.325,1300,8408,625000,True,False,10s
11880,4,1.75,1.5,0,0,3,7,98126,47.534,-122.373,1230,4920,432000,True,False,40s
11881,5,3.0,1.0,0,0,4,8,98058,47.4416,-122.149,2280,20000,335500,True,True,60s
11882,2,1.75,1.0,0,2,5,8,98116,47.5751,-122.407,2130,5940,672500,True,True,50s
11883,4,1.0,1.5,0,0,5,6,98118,47.5486,-122.278,1460,4310,336000,True,False,<40s
11884,4,2.5,2.0,0,0,4,7,98002,47.2883,-122.218,1700,6600,294400,True,False,80s
11885,3,2.5,2.0,0,0,3,8,98007,47.6091,-122.147,1840,3815,541900,True,False,80s
11886,3,1.75,1.0,0,0,4,8,98052,47.6884,-122.128,2300,10140,505000,False,True,70s
11887,3,2.5,2.0,0,0,3,7,98030,47.3657,-122.173,1680,7414,255000,True,False,90s
11888,6,2.5,1.0,0,0,3,7,98011,47.7722,-122.204,2270,10640,435000,False,True,60s
11889,2,1.75,1.5,0,0,5,7,98119,47.6423,-122.361,1210,4500,636000,True,False,<40s
11890,4,3.5,2.0,0,0,3,9,98010,47.3554,-121.986,3420,36590,655000,False,False,00s
11891,3,1.5,1.0,0,0,3,7,98148,47.4283,-122.323,1090,7753,280500,True,True,50s
11892,2,1.0,1.0,0,0,3,7,98117,47.6924,-122.372,1500,7529,520000,True,True,40s
11893,4,2.5,2.0,0,0,3,8,98031,47.4042,-122.205,2900,5476,354000,True,False,00s
11894,5,2.75,1.0,0,2,5,9,98003,47.3379,-122.322,2690,15344,810000,True,True,70s
11895,4,2.5,1.5,0,0,3,9,98092,47.2617,-122.19,2830,80148,400000,True,True,70s
11896,4,2.75,1.0,0,0,3,10,98074,47.6319,-122.05,2910,12428,879900,True,True,70s
11897,5,4.0,2.0,0,0,4,10,98040,47.56,-122.225,3120,13555,1290000,True,True,70s
11898,3,3.5,2.0,0,0,3,10,98010,47.3388,-122.033,3180,23273,902500,True,True,90s
11899,3,1.75,1.5,0,0,3,7,98122,47.6187,-122.295,1330,4800,900000,True,False,<40s
11900,4,2.5,2.0,0,2,3,7,98056,47.4793,-122.18,2560,5715,419500,True,False,00s
11901,4,2.0,1.0,0,0,5,8,98199,47.6495,-122.401,1600,6000,685000,True,True,50s
11902,4,2.5,2.0,0,0,3,8,98059,47.4798,-122.136,2330,4524,429950,True,False,00s
11903,4,2.5,2.0,0,0,3,7,98106,47.559,-122.365,1640,4800,464950,False,False,10s
11904,2,1.0,1.0,0,0,4,6,98045,47.4463,-121.771,1410,9440,239900,True,False,80s
11905,4,3.25,2.0,0,0,3,8,98019,47.7324,-121.963,2370,14001,406250,True,False,80s
11906,4,2.5,2.0,0,0,3,8,98045,47.4831,-121.781,2480,8095,447000,True,False,90s
11907,3,2.5,2.0,0,0,3,7,98033,47.6595,-122.186,1660,14250,466800,True,False,90s
11908,4,2.5,1.0,0,0,5,7,98008,47.5846,-122.12,1970,11560,674000,True,True,60s
11909,1,1.0,1.0,0,0,3,7,98103,47.6557,-122.348,1350,2512,525000,True,False,<40s
11910,3,2.75,2.0,0,0,3,10,98038,47.3735,-122.018,2970,37070,674950,True,False,80s
11911,3,2.5,2.0,0,0,3,7,98058,47.4389,-122.116,2230,5298,374900,True,False,00s
11912,4,3.0,2.5,0,0,5,9,98102,47.6282,-122.322,2610,5000,1440000,True,True,<40s
11913,3,2.25,2.0,0,0,3,8,98052,47.7179,-122.113,2240,9266,559500,True,False,80s
11914,3,2.5,2.0,0,0,3,9,98065,47.5427,-121.863,2660,7752,522500,True,False,00s
11915,5,2.5,2.0,0,0,3,10,98053,47.6662,-122.056,3170,28559,1130000,True,False,80s
11916,5,2.75,2.0,0,0,3,8,98059,47.4944,-122.162,2290,7678,498500,True,False,90s
11917,4,1.0,1.5,0,0,3,8,98117,47.6885,-122.386,1520,4000,571000,True,False,<40s
11918,2,2.0,1.5,0,0,3,7,98027,47.5007,-122.088,2370,157687,543000,False,True,90s
11919,3,2.0,1.0,0,0,3,7,98001,47.3315,-122.265,2090,9414,271920,True,False,80s
11920,2,1.0,1.0,0,0,2,6,98146,47.497,-122.346,1820,8922,104950,True,False,40s
11921,4,2.5,2.0,0,0,3,8,98075,47.5998,-122.014,1800,4500,485500,False,False,90s
11922,4,2.75,2.0,0,2,4,9,98115,47.6756,-122.275,3140,7894,1210000,True,True,50s
11923,3,1.75,1.0,0,0,4,7,98038,47.3473,-122.037,1490,7376,260250,False,False,90s
11924,4,2.5,2.0,0,0,3,10,98075,47.5868,-121.974,3000,10776,875909,True,False,90s
11925,4,1.75,1.0,0,0,4,7,98058,47.4492,-122.084,2270,47480,455000,True,True,50s
11926,3,1.0,1.5,0,0,3,6,98106,47.5321,-122.354,930,4000,309000,True,False,<40s
11927,4,2.25,1.0,0,0,3,8,98023,47.3086,-122.396,1990,7688,229000,True,True,70s
11928,3,2.0,2.0,0,0,4,7,98003,47.3255,-122.305,1250,15600,250000,True,False,50s
11929,4,2.0,1.0,0,0,3,9,98034,47.7219,-122.258,3180,11760,600000,True,False,50s
11930,4,2.5,2.0,0,0,3,8,98077,47.7237,-122.076,2300,97574,535000,True,False,00s
11931,3,2.5,2.0,0,0,3,7,98053,47.6895,-122.041,2530,5186,571000,True,False,00s
11932,5,2.75,1.0,0,3,3,9,98006,47.5641,-122.16,3100,13100,1030000,True,True,70s
11933,4,3.25,2.0,0,2,3,10,98155,47.7718,-122.283,2910,13320,600000,True,True,90s
11934,3,2.25,1.0,0,0,4,7,98072,47.7408,-122.101,1580,12616,469500,True,True,70s
11935,4,3.0,2.0,0,0,3,11,98059,47.5182,-122.149,3780,13148,1150000,True,True,00s
11936,4,1.5,1.5,0,0,3,8,98105,47.6564,-122.325,1984,4000,785000,True,True,<40s
11937,3,2.5,2.0,0,0,3,10,98052,47.6944,-122.102,2840,8472,872750,True,False,90s
11938,4,2.75,1.0,0,3,3,10,98117,47.6969,-122.384,3130,8608,900000,True,True,50s
11939,2,1.75,1.5,0,0,3,8,98065,47.526,-121.828,1560,5400,350000,True,False,00s
11940,5,3.0,1.0,0,0,4,10,98039,47.6242,-122.239,4660,20440,2580000,True,True,70s
11941,4,2.5,1.0,0,0,3,10,98005,47.6418,-122.157,3900,36444,940000,True,False,70s
11942,5,1.75,1.0,0,0,3,7,98023,47.3325,-122.35,2240,20000,185000,True,False,50s
11943,4,3.5,2.0,0,0,3,10,98053,47.6316,-121.988,2550,32647,850000,True,False,90s
11944,3,1.0,1.0,0,0,4,7,98022,47.238,-122.039,1930,51400,201000,True,False,60s
11945,2,1.5,2.0,0,0,3,7,98133,47.7189,-122.353,1470,6552,499000,True,False,70s
11946,4,2.5,2.0,0,0,3,7,98059,47.515,-122.164,1840,5564,315000,True,False,00s
11947,3,2.5,2.0,0,0,3,8,98029,47.5666,-121.999,2060,4668,509950,True,False,90s
11948,3,2.75,1.0,0,0,3,8,98178,47.5066,-122.259,2130,6510,286300,True,True,60s
11949,3,2.5,2.0,0,0,4,8,98034,47.705,-122.201,2450,10606,590000,True,True,90s
11950,4,1.0,1.5,0,0,4,6,98106,47.5166,-122.361,1600,8432,325000,True,False,40s
11951,4,2.5,2.0,0,0,3,9,98010,47.3425,-122.03,2810,28619,625000,True,False,90s
11952,3,1.5,1.0,0,0,3,7,98125,47.7144,-122.319,1000,6947,378000,False,False,40s
11953,3,1.75,1.0,0,0,3,7,98023,47.2975,-122.38,1740,7000,239950,True,True,70s
11954,4,2.0,1.0,0,0,5,7,98105,47.6699,-122.317,1920,3900,550000,True,True,<40s
11955,2,1.0,1.0,0,0,3,6,98118,47.5532,-122.28,1560,6180,325000,True,False,<40s
11956,4,2.5,1.5,0,0,4,7,98103,47.6547,-122.34,2000,3905,831000,True,True,<40s
11957,3,1.0,1.0,0,0,4,6,98028,47.7743,-122.26,1910,10296,249000,True,False,40s
11958,4,1.75,1.0,0,0,3,7,98072,47.7406,-122.11,1390,11600,484000,True,True,70s
11959,4,3.0,2.0,0,0,3,9,98092,47.3325,-122.168,2700,7200,395000,True,False,00s
11960,4,2.5,2.0,0,0,3,9,98074,47.6388,-122.064,3080,8031,839900,True,False,00s
11961,4,2.5,2.0,0,0,3,8,98052,47.6759,-122.161,1720,11000,760000,True,False,90s
11962,4,1.5,1.5,0,0,4,8,98116,47.5855,-122.383,2610,5400,750000,True,True,<40s
11963,5,3.75,2.0,0,0,4,11,98112,47.6389,-122.288,3870,8996,3000000,True,True,<40s
11964,3,2.5,2.0,0,0,3,7,98065,47.5308,-121.847,2230,6088,440000,False,False,00s
11965,2,1.75,1.0,0,0,3,8,98027,47.5695,-122.087,2090,7523,501000,True,True,60s
11966,6,4.5,2.0,0,0,3,7,98122,47.6146,-122.306,1380,6298,739000,True,False,70s
11967,3,1.75,1.0,0,0,5,8,98005,47.5919,-122.175,2070,16200,685650,True,False,50s
11968,4,4.5,2.0,0,0,4,11,98074,47.6118,-122.024,2870,14576,1010000,True,False,80s
11969,4,1.75,1.5,0,0,4,8,98105,47.6601,-122.275,2300,4000,980000,True,True,<40s
11970,3,1.5,1.0,0,0,4,7,98056,47.5069,-122.189,1330,7262,275000,True,False,60s
11971,4,1.75,1.0,0,0,4,7,98058,47.4569,-122.165,1790,8086,319950,True,True,70s
11972,3,2.25,2.0,0,0,3,8,98028,47.7466,-122.249,2100,8070,448500,True,False,80s
11973,5,2.0,1.5,0,0,3,7,98070,47.4558,-122.507,2120,157123,437000,False,False,<40s
11974,4,1.5,1.0,0,0,4,7,98106,47.5212,-122.339,1640,9490,330000,True,True,60s
11975,3,2.5,2.0,0,0,4,8,98031,47.4096,-122.17,2400,7700,365000,True,False,80s
11976,2,1.0,1.0,0,0,4,6,98133,47.7067,-122.354,1290,7375,329000,True,False,<40s
11977,5,2.75,1.0,0,0,3,8,98008,47.6169,-122.104,2860,11700,681500,True,True,60s
11978,3,2.25,1.0,0,0,4,8,98052,47.6889,-122.128,2100,10125,566000,True,True,70s
11979,4,3.0,2.0,0,0,3,10,98053,47.6573,-122.034,2430,35096,897500,True,False,80s
11980,3,2.5,2.0,0,0,3,9,98052,47.6972,-122.116,2620,9067,738000,False,False,90s
11981,3,1.75,1.0,0,0,3,7,98092,47.3141,-122.192,1490,7800,185000,True,False,60s
11982,2,1.0,1.0,0,1,4,7,98136,47.5145,-122.39,1700,7200,445000,True,True,<40s
11983,3,1.75,1.0,0,0,2,6,98118,47.5388,-122.275,1550,5646,175000,True,False,50s
11984,2,1.0,1.0,0,0,3,6,98136,47.5148,-122.386,1500,8556,315000,True,True,40s
11985,4,1.75,1.0,0,0,5,6,98008,47.62,-122.12,990,7600,445000,True,False,50s
11986,5,3.0,1.0,0,0,4,9,98004,47.6425,-122.218,3010,15001,1400000,True,True,60s
11987,4,2.5,2.0,0,0,3,10,98052,47.7302,-122.106,3110,35894,832500,True,False,80s
11988,4,3.5,2.0,0,0,3,10,98065,47.5414,-121.869,3920,11086,771150,True,False,00s
11989,4,1.5,1.5,0,0,3,6,98188,47.4364,-122.282,1950,9178,225000,False,False,<40s
11990,3,2.5,2.0,0,0,3,7,98065,47.5333,-121.87,1700,4444,389950,False,False,00s
11991,3,2.5,2.0,0,0,3,7,98065,47.5288,-121.846,2690,6152,435000,True,False,00s
11992,3,1.75,2.0,0,0,3,7,98102,47.6447,-122.327,1660,1750,845000,True,False,<40s
11993,4,1.75,2.0,0,0,5,9,98102,47.6437,-122.321,3320,5500,1300000,True,True,<40s
11994,3,2.25,2.0,0,0,3,8,98144,47.5976,-122.298,1690,2025,350000,True,True,00s
11995,3,1.75,1.0,0,0,4,7,98003,47.2598,-122.311,1280,9800,250000,True,False,80s
11996,2,1.5,2.0,0,0,3,7,98144,47.5872,-122.308,1340,7452,370000,True,True,00s
11997,4,2.5,2.5,0,0,3,8,98052,47.7066,-122.112,2750,4929,750000,True,False,00s
11998,2,1.75,1.0,0,0,5,7,98117,47.6789,-122.365,1260,3000,439950,True,True,<40s
11999,4,1.75,1.0,0,0,3,7,98133,47.7492,-122.336,1500,9099,395000,True,False,60s
12000,4,1.0,1.5,0,0,3,6,98133,47.7061,-122.347,1450,6820,375000,False,False,40s
12001,3,2.25,2.0,0,0,4,7,98003,47.2857,-122.3,1590,7606,263000,False,False,90s
12002,3,1.0,1.5,0,0,4,7,98032,47.37,-122.297,1170,8970,185000,True,False,50s
12003,3,1.0,1.0,0,0,3,7,98075,47.591,-122.01,2690,40518,500000,True,True,70s
12004,4,2.5,2.0,0,0,3,10,98027,47.554,-122.095,4370,12359,920000,True,False,90s
12005,7,3.75,2.0,0,0,3,10,98075,47.595,-122.04,3350,10005,936000,True,True,00s
12006,3,1.75,1.0,0,2,4,8,98004,47.6201,-122.209,2930,12450,1500000,True,True,50s
12007,3,2.25,1.0,0,0,3,8,98115,47.6867,-122.275,2500,7200,1100000,True,True,40s
12008,3,2.5,1.0,0,0,3,7,98003,47.3482,-122.3,1810,9916,247000,True,True,80s
12009,3,1.0,1.0,0,0,2,7,98115,47.6981,-122.325,1580,7200,289500,True,False,40s
12010,3,2.5,2.0,0,0,3,7,98065,47.5356,-121.881,2610,5128,432500,True,False,00s
12011,3,1.75,1.0,0,0,4,7,98103,47.6663,-122.357,1810,3900,680000,True,True,<40s
12012,3,1.0,1.5,0,0,5,7,98199,47.6496,-122.403,1420,6000,589000,True,False,<40s
12013,4,2.0,1.5,0,0,5,7,98136,47.5322,-122.391,2540,6458,756450,True,True,<40s
12014,3,1.75,1.0,0,0,3,8,98034,47.7149,-122.222,2310,10695,536650,True,True,70s
12015,3,2.25,2.0,0,0,3,7,98122,47.6081,-122.289,2010,4500,540000,True,False,90s
12016,3,1.75,1.0,0,0,4,7,98125,47.7134,-122.292,1540,7645,385000,True,False,50s
12017,3,1.0,1.0,0,0,3,7,98115,47.6787,-122.285,2370,6695,485000,True,False,40s
12018,3,2.0,1.0,0,0,4,7,98059,47.4712,-122.1,1990,17652,240000,True,False,70s
12019,3,2.0,1.0,0,0,4,7,98059,47.4712,-122.1,1990,17652,415500,True,False,70s
12020,3,2.0,1.5,0,0,5,7,98117,47.6783,-122.366,1440,2900,550000,True,False,<40s
12021,4,2.0,2.5,0,0,4,9,98112,47.6235,-122.309,2500,5040,1260000,True,False,<40s
12022,2,2.0,2.0,0,0,4,7,98070,47.3604,-122.457,1630,161172,430000,True,False,80s
12023,2,1.75,1.0,0,3,3,7,98136,47.5274,-122.384,1920,5100,415000,True,True,50s
12024,4,2.5,2.0,0,0,5,7,98010,47.3107,-122.001,1560,12426,365000,True,False,90s
12025,4,1.5,2.0,0,0,3,7,98001,47.3314,-122.275,1580,7650,257000,True,False,70s
12026,3,2.5,2.0,0,0,3,8,98029,47.5541,-121.995,2860,3841,420000,True,False,00s
12027,3,1.75,1.0,0,0,5,7,98166,47.4557,-122.348,1320,8315,338995,False,False,40s
12028,3,1.75,1.0,0,0,4,7,98177,47.7235,-122.359,1530,8160,615000,True,True,40s
12029,4,0.5,2.0,0,0,3,8,98092,47.3285,-122.168,1820,6371,312500,True,False,90s
12030,4,2.5,2.0,0,0,3,8,98028,47.7443,-122.22,2210,7066,513000,True,False,90s
12031,4,2.75,2.0,0,3,3,9,98116,47.5747,-122.408,2270,5500,857500,True,True,50s
12032,3,2.75,1.5,0,1,4,10,98040,47.5706,-122.209,3390,15682,1060000,True,False,70s
12033,3,1.75,1.0,0,3,4,8,98146,47.4919,-122.365,2110,9450,585000,True,True,50s
12034,2,2.5,1.0,0,0,3,7,98038,47.3497,-122.025,1770,4500,350500,False,False,00s
12035,3,2.0,1.0,0,0,3,7,98168,47.4811,-122.325,1650,7300,215000,True,False,40s
12036,4,2.0,1.5,0,0,4,7,98034,47.7285,-122.24,1450,7440,440000,False,False,60s
